"X","Or_name","IUCN_Present","IUCN_id","IUCN_name","IUCN_Category","IUCN_N_syn","IUCN_syn","IUCN_Phylum","IUCN_Class","IUCN_Order","IUCN_Family","ITIS_Present","ITIS_is_valid","ITIS_id","ITIS_name","ITIS_Phylum","ITIS_N_syn","ITIS_syn","ITIS_Class","ITIS_Order","ITIS_Family","GBIF_Present","GBIF_id","GBIF_name","GBIF_N_syn","GBIF_syn","GBIF_Phylum","GBIF_Class","GBIF_Order","GBIF_Family"
1,"Microtus rossiaemeridionalis","Yes",222269539,"Microtus rossiaemeridionalis","LC",1,"Microtus arvalis","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"4265013","Microtus rossiaemeridionalis",2,"Microtus rossiaemeridionalis;Microtus levis","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE"
1,"Milvago chimango","Yes",22696264,"Phalcoboenus chimango","LR/lc",1,"Milvago chimango","CHORDATA","AVES","FALCONIFORMES","FALCONIDAE",TRUE,TRUE,"175668","Milvago chimango","CHORDATA",1,"Phalcoboenus chimango","AVES","FALCONIFORMES","FALCONIDAE",TRUE,NA,"Milvago chimango",1,"Milvago chimango","CHORDATA","AVES","FALCONIFORMES","FALCONIDAE"
1,"Milvus migrans","Yes",181568721,"Milvus migrans","LC",2,"Falco migrans;Milvus lineatus","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,TRUE,"175469","Milvus migrans","CHORDATA",1,"Falco migrans","AVES","ACCIPITRIFORMES","ACCIPITRIDAE",TRUE,NA,"Milvus migrans",1,"Milvus migrans","CHORDATA","AVES","ACCIPITRIFORMES","ACCIPITRIDAE"
1,"Mimus polyglottos","Yes",22711026,"Mimus polyglottos","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","MIMIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-5231677","Mimus polyglottos-Mimus polyglottus",2,"Mimus polyglottos;Mimus polyglottus","CHORDATA","AVES","PASSERIFORMES","MIMIDAE"
1,"Miniopterus inflatus","Yes",13565,"Miniopterus inflatus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE",TRUE,TRUE,"632180","Miniopterus inflatus","CHORDATA",1,"Miniopterus rufus","MAMMALIA","CHIROPTERA","MINIOPTERIDAE",TRUE,NA,"Miniopterus inflatus",1,"Miniopterus inflatus","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE"
1,"Miniopterus schreibersii","Yes",230918147,"Miniopterus schreibersii","LC",3,"Vespertilio schreibersii;Vespertilio orsinii;Vespertilio ursinii","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE",TRUE,TRUE,"946266","Miniopterus schreibersii","CHORDATA",3,"Miniopterus schreibersi;Vespertilio schreibersii;Vespertilio orsinii","MAMMALIA","CHIROPTERA","MINIOPTERIDAE",TRUE,NA,"Miniopterus schreibersii",1,"Miniopterus schreibersii","CHORDATA","MAMMALIA","CHIROPTERA","MINIOPTERIDAE"
NA,"Gorilla beringei","Yes",39994,"Gorilla beringei","EN",NA,NA,"CHORDATA","MAMMALIA","PRIMATES","HOMINIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-4267319","Gorilla beringei-Gorilla beringeri",2,"Gorilla beringei;Gorilla beringeri","CHORDATA","MAMMALIA","PRIMATES","HOMINIDAE"
1,"Mirounga leonina","Yes",13583,"Mirounga leonina","LR/lc",1,"Phoca leonina","CHORDATA","MAMMALIA","CARNIVORA","PHOCIDAE",TRUE,TRUE,"180671","Mirounga leonina","CHORDATA",1,"Phoca leonina","MAMMALIA","CARNIVORA","PHOCIDAE",TRUE,NA,"Mirounga leonina",1,"Mirounga leonina","CHORDATA","MAMMALIA","CARNIVORA","PHOCIDAE"
1,"Molossus molossus","Yes",13648,"Molossus molossus","LR/lc",1,"Vespertilio molossus","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,"180083","Molossus molossus","CHORDATA",4,"Molossus pygmaeus;Vespertilio molossus;Molossus debilis;Molossus fortis","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,NA,"Molossus molossus",1,"Molossus molossus","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Molossus pretiosus","Yes",13649,"Molossus pretiosus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Molossus pretiosus",1,"Molossus pretiosus","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Molossus rufus","Yes",13644,"Molossus rufus","LR/lc",1,"Molossus ater","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,"946105","Molossus rufus","CHORDATA",1,"Molossus ater","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,NA,"Molossus rufus",1,"Molossus rufus","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Molossus sinaloae","Yes",13650,"Molossus sinaloae","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,TRUE,"632219","Molossus sinaloae","CHORDATA",1,"Molossus trinitatus","MAMMALIA","CHIROPTERA","MOLOSSIDAE",TRUE,NA,"Molossus sinaloae",1,"Molossus sinaloae","CHORDATA","MAMMALIA","CHIROPTERA","MOLOSSIDAE"
1,"Molothrus ater","Yes",22724354,"Molothrus ater","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","ICTERIDAE",TRUE,TRUE,"179112","Molothrus ater","CHORDATA",1,"Oriolus ater","AVES","PASSERIFORMES","ICTERIDAE",TRUE,"NA-2484391","Molothrus ater-Muluthrus ater",2,"Molothrus ater;Muluthrus ater","CHORDATA","AVES","PASSERIFORMES","ICTERIDAE"
1,"Monodelphis domestica","Yes",40514,"Monodelphis domestica","LR/lc",NA,NA,"CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE",TRUE,TRUE,"552572","Monodelphis domestica","CHORDATA",1,"Didelphys domestica","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE",TRUE,NA,"Monodelphis domestica-Monodelphis doniestica",2,"Monodelphis domestica;Monodelphis doniestica","CHORDATA","MAMMALIA","DIDELPHIMORPHIA","DIDELPHIDAE"
1,"Montifringilla henrici","Yes",22734959,"Montifringilla henrici","LC",NA,NA,"CHORDATA","AVES","PASSERIFORMES","PASSERIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Montifringilla henrici",1,"Montifringilla henrici","CHORDATA","AVES","PASSERIFORMES","PASSERIDAE"
1,"Rhinolophus","Yes",84372137,"Rhinolophus arcuatus","DD",8,"Rhinolophus anderseni;Rhinolophus beccarii ;Rhinolophus exiguus ;Rhinolophus mcintyrei ;Rhinolophus proconsulis ;Rhinolophus toxopeusi ;Rhinolophus aequalis;Rhinolophus angustifolius ","CHORDATA","MAMMALIA","CHIROPTERA","RHINOLOPHIDAE",TRUE,FALSE,"631413;631452;631457;946000;946009;946287;1141277","Rhinolophus arcuatus;Rhinolophus pearsonii;Rhinolophus rouxii;Rhinolophus hildebrandtii;Rhinolophus siamensis;Rhinolophus lobatus;Rhinolophus pumilus",NA,7,"Rhinolophus anderseni;Rhinolophus pearsoni;Rhinolophus rouxi;Rhinolophus hildebrandti;Rhinolophus huananus;Rhinolophus angolensis;Rhinolophus miyakonis",NA,NA,NA,TRUE,"NA-2432611-6756850-2432613-7261973-2432621-2432667-8316400","Rhinolophus-Rhinolphus-Rhinolophos-Rhynolophus-Rhinoleptus-Rhinosomphus-Rhincholophus-Rhyncolophus-Rhinolophus parvus-Rhinolophus solea-Rhinolophus axillaris-Rhinolophus etjryale-Rhinolophus ferrum-eqtjinum-Rhinolophus ferrumequinum quelpartis-Rhinolophus geoffroyii-Rhinolophus grivensis grivensis-Rhinolophus hipposiderus hipposiderus-Rhinolophus petersii-Rhinolophus vulgaris-Rhinolophus atlanticus-Rhinolophus barbarus-Rhinolophus cabrerae-Rhinolophus carpetanus-Rhinolophus colchicus-Rhinolophus germaniqus-Rhinolophus homodorensis-Rhinolophus homorodalmasiensis-Rhinolophus insulanus-Rhinolophus italicus-Rhinolophus major-Rhinolophus nordmanni-Rhinolophus obscurus-Rhinolophus perspicillatus-Rhinolophus toscanus-Rhinolophus typicus-Rhinolophus ungula-Rhinolophus unihastatus-Rhinolophus vesiculovirus-Sorex rhinolophus-Vesiculovirus rhinolophus",48,"Rhinolophus;Rhinolphus;Rhinolophos;Rhynolophus;Rhinoleptus;Rhinosomphus;Rhincholophus;Rhyncolophus;Rhinolophus parvus;Rhinolophus solea;Rhinolophus axillaris;Rhinolophus etjryale;Rhinolophus ferrum-eqtjinum;Rhinolophus ferrumequinum quelpartis;Rhinolophus geoffroyii;Rhinolophus grivensis grivensis;Rhinolophus hipposiderus hipposiderus;Rhinolophus petersii;Rhinolophus vulgaris;Rhinolophus atlanticus;Rhinolophus barbarus;Rhinolophus cabrerae;Rhinolophus carpetanus;Rhinolophus colchicus;Rhinolophus germaniqus;Rhinolophus homodorensis;Rhinolophus homorodalmasiensis;Rhinolophus insulanus;Rhinolophus italicus;Rhinolophus major;Rhinolophus nordmanni;Rhinolophus obscurus;Rhinolophus perspicillatus;Rhinolophus toscanus;Rhinolophus typicus;Rhinolophus ungula;Rhinolophus unihastatus;Rhinolophus vesiculovirus;Sorex rhinolophus;Vesiculovirus rhinolophus;NA;Rhinolophus celebensis;Rhinolophus ferrumequinum;Rhinolophus grivensis;Rhinolophus hipposiderus;Rhinolophus euryale;Rhinolophus mehelyi;Sorex araneus","CHORDATA-NA-ARTHROPODA-NEGARNAVIRICOTA","MAMMALIA-NA-SQUAMATA-INSECTA-ARACHNIDA-MONJIVIRICETES","CHIROPTERA-NA-COLEOPTERA-TROMBIDIFORMES-MONONEGAVIRALES-SORICOMORPHA","RHINOLOPHIDAE-NA-LEPTOTYPHLOPIDAE-CURCULIONIDAE-ERYTHRAEIDAE-RHABDOVIRIDAE-SORICIDAE"
1,"Scotophilus kuhlii","Yes",20068,"Scotophilus kuhlii","LR/lc",1,"Scotophilus wroughtoni","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,TRUE,"632151","Scotophilus kuhlii","CHORDATA",3,"Scotophilus castaneus;Scotophilus gairdneri;Vespertilio temminckii","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,NA,"Scotophilus kuhlii",1,"Scotophilus kuhlii","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE"
1,"Morelia spilota","Yes",62232,"Morelia spilota","LC",7,"Python perronii;Morelia metcalfei;Morelia variegata;Python punctatus;Python spilotes;Morelia argus;Coluber spilotus","CHORDATA","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,TRUE,"634780","Morelia spilota","CHORDATA",1,"Coluber spilotus","REPTILIA","SQUAMATA","PYTHONIDAE",TRUE,NA,"Morelia spilota",1,"Morelia spilota","CHORDATA","SQUAMATA",NA,"PYTHONIDAE"
1,"Morus bassanus","Yes",22696657,"Morus bassanus","LR/lc",3,"Sula bassana;Sula bassana;Pelecanus bassanus","CHORDATA","AVES","SULIFORMES","SULIDAE",TRUE,TRUE,"174712","Morus bassanus","CHORDATA",3,"Sula bassanus;Pelecanus bassanus;Sula bassana","AVES","SULIFORMES","SULIDAE",TRUE,NA,"Morus bassanus",1,"Morus bassanus","CHORDATA","AVES","SULIFORMES","SULIDAE"
1,"Motacilla alba","Yes",22718348,"Motacilla alba","NR",NA,NA,"CHORDATA","AVES","PASSERIFORMES","MOTACILLIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-7341822","Motacilla alba-Motacilla palmarum",3,"Motacilla alba;Motacilla palmarum;Setophaga palmarum","CHORDATA","AVES","PASSERIFORMES","MOTACILLIDAE-PARULIDAE"
1,"Mus baoulei","Yes",13952,"Mus baoulei","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Mus baoulei",1,"Mus baoulei","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Mus musculoides","Yes",135725,"Mus musculoides","LC",2,"Mus kasaicus;Mus kasaica","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585394","Mus musculoides","CHORDATA",3,"Mus kasaicus;Leggada bella;Leggada grata","MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Mus musculoides",1,"Mus musculoides","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Mus musculus","Yes",13972,"Mus musculus","LR/lc",2,"Mus abbotti;Mus domesticus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"180366;617395","Mus musculus;Anthonomus musculus",NA,3,"Mus molossinus;Mus nordmanni;Anthonomus sulcifrons",NA,NA,NA,TRUE,NA,"Mus musculus",1,"Mus musculus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Mus setulosus","Yes",13980,"Mus setulosus","LR/lc",2,"Mus pasha;Mus proconodon","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Mus setulosus-Musca setulosa",2,"Mus setulosus;Musca setulosa","CHORDATA-ARTHROPODA","MAMMALIA-INSECTA","RODENTIA-DIPTERA","MURIDAE-MUSCIDAE"
1,"Mus","Yes",13972,"Mus musculus","LR/lc",2,"Mus abbotti;Mus domesticus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,FALSE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,"NA-2311081-2437760-5219833-5219653-2438800-4264680-2439081-4264920-2439483-2439235-2438384-5219792-2439050-5194803-2437926-2439262-7429082-2438793-4264886-2439683-2439270-4264885-2439261-2439439-7370653-5768472-2394370","Animalia-Mus-Mus musculoides-minutoides-Mus musculus akr-Mus musculus cast-Mus musculus domesticus x Mus spretus-Mus musculus helgolandicus-Mus musculus molossinus-Mus musculus pwd-Mus platythrix-Mus tasmaniensis-Mus algirus-Mus avenarius-Mus buffoni-Mus capensis-Mus caroli formosanus-Mus coypus-Mus dumeticola-Mus flebilis-Mus jaculus-Mus jarak-Mus lenensis-Mus lineolatus-Mus ling-Mus marinus-Mus matthaeus-Mus mindanensis-Mus muscularus-Mus musculus spretus-Mus poschiavinus-Mus quercinus-Mus rattus-Mus severtzovi-Mus surmolottus-Mus tripartitus-Mls-Musa-Camponotus mus mus-Cypraea mus mus-Hasora mus mus-Muracypraea mus mus-Ophiderma mus-Rubus mus-Sphingulus mus mus-Sphingulus mus taishanis-Sphodromerus mus mus-Calliptamus mus mus-Scopula mus-Uranoscopus mus",78,"Animalia;Mus;Mus musculoides-minutoides;Mus musculus akr;Mus musculus cast;Mus musculus domesticus x Mus spretus;Mus musculus helgolandicus;Mus musculus molossinus;Mus musculus pwd;Mus platythrix;Mus tasmaniensis;Mus algirus;Mus avenarius;Mus buffoni;Mus capensis;Mus caroli formosanus;Mus coypus;Mus dumeticola;Mus flebilis;Mus jaculus;Mus jarak;Mus lenensis;Mus lineolatus;Mus ling;Mus marinus;Mus matthaeus;Mus mindanensis;Mus muscularus;Mus musculus spretus;Mus poschiavinus;Mus quercinus;Mus rattus;Mus severtzovi;Mus surmolottus;Mus tripartitus;Mls;Musa;Camponotus mus mus;Cypraea mus mus;Hasora mus mus;Muracypraea mus mus;Ophiderma mus;Rubus mus;Sphingulus mus mus;Sphingulus mus taishanis;Sphodromerus mus mus;Calliptamus mus mus;Scopula mus;Uranoscopus mus;NA;Mus musculus;Apodemus sylvaticus;Micromys minutus;Georychus capensis;Mus caroli;Myocastor coypus;Vandeleuria oleracea;Rattus andamanensis;Allactaga major;Rattus tiomanicus;Dicrostonyx torquatus;Pseudomys australis;Niviventer fulvescens;Aphrodita aculeata;Leopoldamys sabanus;Rattus tanezumi;Mus spretus;Eliomys quercinus;Rattus rattus;Rattus norvegicus;Sicista subtilis;Camponotus mus;Muracypraea mus;Hasora mus;Sphingulus mus;Sphodromerus mus;Scopula guancharia;Uranoscopus scaber","NA-CHORDATA-ANNELIDA-DESULFOBACTEROTA-TRACHEOPHYTA-ARTHROPODA-MOLLUSCA","NA-MAMMALIA-POLYCHAETA-SYNTROPHIA-LILIOPSIDA-INSECTA-GASTROPODA-MAGNOLIOPSIDA","NA-RODENTIA-PHYLLODOCIDA-SYNTROPHALES-ZINGIBERALES-HYMENOPTERA-LITTORINIMORPHA-LEPIDOPTERA-HEMIPTERA-ROSALES-ORTHOPTERA-PERCIFORMES","NA-MURIDAE-APHRODITIDAE-BATHYERGIDAE-MYOCASTORIDAE-DIPODIDAE-CRICETIDAE-GLIRIDAE-UBA2210-MUSACEAE-FORMICIDAE-CYPRAEIDAE-HESPERIIDAE-MEMBRACIDAE-ROSACEAE-SPHINGIDAE-ACRIDIDAE-GEOMETRIDAE-URANOSCOPIDAE"
1,"Mus spretus","Yes",13985,"Mus spretus","LR/lc",NA,NA,"CHORDATA","MAMMALIA","RODENTIA","MURIDAE",TRUE,TRUE,"585407",NA,"CHORDATA",NA,NA,"MAMMALIA","RODENTIA","MURIDAE",TRUE,NA,"Mus spretus",1,"Mus spretus","CHORDATA","MAMMALIA","RODENTIA","MURIDAE"
1,"Mustela erminea","Yes",29674,"Mustela erminea","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Mustela erminea",1,"Mustela erminea","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela eversmanii","Yes",29679,"Mustela eversmanii","LR/lc",2,"Mustela eversmannii;Mustela amurensis","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,"726280","Mustela eversmanii","CHORDATA",1,"Mustela eversmannii","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,NA,"Mustela eversmanii",1,"Mustela eversmanii","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela eversmannii","Yes",29679,"Mustela eversmanii","LR/lc",2,"Mustela eversmannii;Mustela amurensis","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,"Mustela eversmanii",1,"Mustela eversmanii","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela kathiah","Yes",41655,"Mustela kathiah","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Mustela kathiah",1,"Mustela kathiah","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela lutreola","Yes",14018,"Mustela lutreola","V",1,"Viverra lutreola","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,"621951","Mustela lutreola","CHORDATA",1,"Viverra lutreola","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,"NA-5218911","Mustela lutreola-Mustela lutreolina-Mustela aureola",4,"Mustela lutreola;Mustela lutreolina;Mustela aureola;Mustela putorius","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela nigripes","Yes",14020,"Mustela nigripes","N/A",1,"Putorius nigripes","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,"180557","Mustela nigripes","CHORDATA",1,"Putorius nigripes","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,NA,"Mustela nigripes",1,"Mustela nigripes","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela putorius","Yes",41658,"Mustela putorius","LR/lc",NA,NA,"CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,TRUE,"621954",NA,"CHORDATA",NA,NA,"MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,NA,"Mustela putorius",1,"Mustela putorius","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE"
1,"Mustela","Yes",14020,"Mustela nigripes","N/A",1,"Putorius nigripes","CHORDATA","MAMMALIA","CARNIVORA","MUSTELIDAE",TRUE,FALSE,"56731;180557;621947;621951;621953;621955;621956;623023;726280;962225;1170417;1204244","Troglotrema mustelae;Mustela nigripes;Mustela altaica;Mustela lutreola;Mustela nudipes;Mustela sibirica;Mustela strigidorsa;Ciliata mustela;Mustela eversmanii;Helicobacter mustelae;Psorobia mustelae;Versteria mustelae",NA,33,"Sellacotyle mustelae;Putorius nigripes;Mustela temon;Putorius alpinus;Mustela sacana;Putorius astutus;Mustela longstaffi;Viverra lutreola;Gymnopus leucocephalus;Mustela subhemachalana;Mustela canigula;Mustela hodgsoni;Putorius davidianus;Putorius fontanierii;Putorius moupinensis;Lutreola quelpartis;Mustela manchurica;Mustela humeralis;Mustela horsfieldii;Lutreola melli;Lutreola stegmanni;Lutreola major;Lutreola tafeli;Mustela hamptoni;Mustela taivana;Mustela strigodorsa;Ciliata mustella;Mustela eversmannii;Campylobacter mustelae;Psorergates mustelae;Taenia mustelae;Fimbriotaenia mustelae;Taenia tenuicollis",NA,NA,NA,TRUE,"NA-5218900-2415539-2433765-5218878-2706422-3125468-2433922-5218911-5218987-5219007-5218887-7193975-7059408-8407454","Chordata-Mustela-Mustel-Mustelia-Mustella-Mustela furlongi-Mustela iltis-Mustela macrodon-Mustela strigidorsa-Mustela alba-Mustela alpinus-Mustela anglia-Mustela aremorica-Mustela aureola-Mustela borealis-Mustela bosniaca-Mustela brasiliensis-Mustela budina-Mustela caledoniae-Mustela domestica-Mustela europaea-Mustela foetens-Mustela fulva-Mustela furo-putorius-Mustela ibericus-Mustela infectus-Mustela italicus-Mustela mehringi-Mustela meridionalis-Mustela minutus-Mustela monticola-Mustela nivalis corsicana-Mustela orientalis-Mustela putida-Mustela rotschildi-Mustela stantschinskii-Mustela transsylvanica-Mustela typicus-Mustela minor-Mutela-Eulalia mustela-Gomphonema mustela mustela-? mustela",53,"Chordata;Mustela;Mustel;Mustelia;Mustella;Mustela furlongi;Mustela iltis;Mustela macrodon;Mustela strigidorsa;Mustela alba;Mustela alpinus;Mustela anglia;Mustela aremorica;Mustela aureola;Mustela borealis;Mustela bosniaca;Mustela brasiliensis;Mustela budina;Mustela caledoniae;Mustela domestica;Mustela europaea;Mustela foetens;Mustela fulva;Mustela furo-putorius;Mustela ibericus;Mustela infectus;Mustela italicus;Mustela mehringi;Mustela meridionalis;Mustela minutus;Mustela monticola;Mustela nivalis corsicana;Mustela orientalis;Mustela putida;Mustela rotschildi;Mustela stantschinskii;Mustela transsylvanica;Mustela typicus;Mustela minor;Mutela;Eulalia mustela;Gomphonema mustela mustela;? mustela;NA;Martes martes;Mustela putorius;Martes foina;Mustela nivalis;Mustela lutreola;Mustela frenata;Spilogale putorius;Gomphonema longiceps;Brancus mustelus","CHORDATA-NA-TRACHEOPHYTA-MOLLUSCA-ANNELIDA-OCHROPHYTA-ARTHROPODA","NA-MAMMALIA-LILIOPSIDA-MAGNOLIOPSIDA-BIVALVIA-POLYCHAETA-BACILLARIOPHYCEAE-ARACHNIDA","NA-CARNIVORA-GADIFORMES-POALES-ASTERALES-UNIONIDA-PHYLLODOCIDA-CYMBELLALES-ARANEAE","NA-MUSTELIDAE-LOTIDAE-POACEAE-ASTERACEAE-MEPHITIDAE-IRIDINIDAE-PHYLLODOCIDAE-GOMPHONEMATACEAE-SALTICIDAE"
1,"Myiopsitta monachus","Yes",45427277,"Myiopsitta monachus","LC",NA,NA,"CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE",TRUE,TRUE,"177723","Myiopsitta monachus","CHORDATA",1,"Psittacus monachus","AVES","PSITTACIFORMES","PSITTACIDAE",TRUE,"NA-2479407","Myiopsitta monachus-Myopsitta monachus",2,"Myiopsitta monachus;Myopsitta monachus","CHORDATA","AVES","PSITTACIFORMES","PSITTACIDAE"
1,"Myiozetetes granadensis","Yes",22700589,"Myiozetetes granadensis","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TYRANNIDAE",TRUE,TRUE,NA,NA,NA,1,NA,NA,NA,NA,TRUE,NA,"Myiozetetes granadensis",1,"Myiozetetes granadensis","CHORDATA","AVES","PASSERIFORMES","TYRANNIDAE"
1,"Myiozetetes similis","Yes",22700586,"Myiozetetes similis","LR/lc",NA,NA,"CHORDATA","AVES","PASSERIFORMES","TYRANNIDAE",TRUE,TRUE,"561364","Myiozetetes similis","CHORDATA",1,"Muscicapa similis","AVES","PASSERIFORMES","TYRANNIDAE",TRUE,NA,"Myiozetetes similis",1,"Myiozetetes similis","CHORDATA","AVES","PASSERIFORMES","TYRANNIDAE"
1,"Myodes glareolus","Yes",4973,"Clethrionomys glareolus","LR/lc",1,"Myodes glareolus","CHORDATA","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,TRUE,"970613","Myodes glareolus","CHORDATA",18,"Clethrionomys glareolus;Evotomys alstoni;Lemmus arvalis;Myodes bicolor;Evotomys caesarius;Evotomys erica;Arvicola fulvus;Evotomys gorka;Hypudacus hercynicus;Hypudaeus nageri;Evotomys norvegicus;Evotomys ponticus;Lemmus pratensis;Arvicola pratensis;Arvicola riparia;Lemmus rubidus;Evotomys skomerensis;Evotomys vasconiae","MAMMALIA","RODENTIA","CRICETIDAE",TRUE,NA,"Myodes glareolus-Mpyodes glareolus",2,"Myodes glareolus;Mpyodes glareolus","CHORDATA-TRACHEOPHYTA","MAMMALIA-PINOPSIDA","RODENTIA-PINALES","CRICETIDAE-CUPRESSACEAE"
1,"Myonycteris torquata","Yes",84463104,"Myonycteris torquata","LC",2,"Myonycteris torquata;Cynonycteris torquata","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE",TRUE,TRUE,"631592","Myonycteris torquata","CHORDATA",1,"Cynonycteris torquata","MAMMALIA","CHIROPTERA","PTEROPODIDAE",TRUE,NA,"Myonycteris torquata",1,"Myonycteris torquata","CHORDATA","MAMMALIA","CHIROPTERA","PTEROPODIDAE"
1,"Myospalax psilurus","Yes",14120,"Myospalax psilurus","LR/lc",1,"Myospalax epsilanus","CHORDATA","MAMMALIA","RODENTIA","SPALACIDAE",TRUE,TRUE,"632747","Myospalax psilurus","CHORDATA",2,"Myospalax epsilanus;Myospalax spilurus","MAMMALIA","RODENTIA","SPALACIDAE",TRUE,"NA-2439125","Myospalax psilurus-Myospalax spilurus",2,"Myospalax psilurus;Myospalax spilurus","CHORDATA","MAMMALIA","RODENTIA","SPALACIDAE"
1,"Myotis daubentonii","Yes",85342710,"Myotis daubentonii","LC",1,"Vespertilio daubentonii","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,TRUE,"946243","Myotis daubentonii","CHORDATA",4,"Myotis daubentoni;Vespertilio daubentonii;Vespertilio volgensis;Myotis nathalinae","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE",TRUE,NA,"Myotis daubentonii",1,"Myotis daubentonii","CHORDATA","MAMMALIA","CHIROPTERA","VESPERTILIONIDAE"
